Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,NA,12.215,-15.348,6.089,21.765,-6.715,6.347,1.806,2.933,4.793,4.383,3.596
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,NA,6.646,3.973,5.176,4.811,-12.23,14.52,3.852,3.191,-2.737,5.529,2.294
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,NA,5.349,4.653,3.99,2.778,4.814,3.485,3.045,3.701,5.334,3.823,3.719
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,NA,4.604,2.778,2.041,1.725,1.343,3.4,2.514,3.302,4.568,4.016,3.611
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,NA,5.096,5.05,3.348,2.545,2.308,1.194,5.619,2.985,3.639,4.03,3.549
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,NA,14.45,-21.26,7.071,28.386,-8.878,6.71,1.223,2.79,5.232,4.39,3.72
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,NA,8.053,5.873,3.353,3.47,2.019,2.432,5.394,7.437,6.628,3.334,2.336
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,NA,7.204,4.73,2.186,3.963,3.455,2.133,4.24,3.419,1.657,3.784,3.771
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,NA,5.369,3.675,3.751,3.806,2.657,3.451,3.763,3.545,4.964,3.852,3.502
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,NA,4.947,4.321,3.393,3.648,3.516,3.611,3.506,4.946,5.552,4.529,3.921
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,NA,17.243,7.729,-3.129,5.019,4.666,-3.469,6.902,0.313,-11.965,2.492,3.527
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,NA,4.194,3.5,2.91,3.406,2.97,3.483,4.723,3.58,4.749,4.658,3.908
Variación anual|Total cultura|Producción cultural de los hogares,NA,6.499,1.047,7.664,4.668,4.217,2.093,5.21,6.273,7.138,3.535,2.966
