Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,2.618,2.697,2.646,2.724,2.706,2.626,2.63,2.587,2.544,2.483,2.477,2.515
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,2.536,2.631,2.65,2.658,2.658,2.594,2.577,2.457,2.449,2.509,2.576,2.645
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,0.844,0.886,0.886,0.882,0.874,0.872,0.875,0.881,0.865,0.819,0.861,0.845
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,0.35,0.359,0.355,0.354,0.349,0.339,0.341,0.328,0.325,0.318,0.32,0.324
Estructura porcentual|Total cultura|Producción cultural de los hogares,17.676,17.968,18.356,18.467,18.358,18.099,18.194,17.826,18.184,18.221,18.314,18.62
Variación anual|Total cultura,NA,-3.382,1.096,1.064,2.467,1.765,0.176,2.409,2.129,2.17,0.722,-1.565
Variación anual|Total cultura|Subtotal de áreas generales y específicas,NA,-3.724,0.618,0.926,2.604,2.087,0.06,2.87,1.685,2.124,0.608,-1.933
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,NA,-3.906,1.028,0.952,0.348,-0.583,-2.533,1.806,1.06,1.704,3.342,-0.517
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,NA,-3.397,0.474,4.05,2.003,2.371,0.181,4.408,1.488,0.716,-7.684,-6.381
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,NA,-3.617,1.024,-0.675,-0.51,0.769,0.349,-0.047,-0.357,2.997,7.733,0.739
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,NA,-12.127,2.894,-1.514,-4.228,-0.516,2.594,-1.854,6.068,0,-1.889,-0.165
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Comercio de artes plásticas y visuales,NA,-3.013,2.377,4.011,4.11,1.852,-0.263,1.343,2.462,0.97,1.556,1.262
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,NA,-0.394,-1.702,1.933,-0.356,-13.402,-28.388,15.217,0.61,-0.772,4.503,-4.415
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,NA,-3.093,1.527,0.647,9.254,-3.357,-4.103,-0.322,-2.294,1.832,-0.729,-1.88
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,NA,0,0,0,0,37.975,0,0,0.917,0,0.909,0.901
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,NA,-3.451,2.078,0.658,-2.557,1.556,-3.035,1.828,1.552,2.188,-1.906,0.628
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,NA,-1.74,2.866,-3.171,-4.573,-1.409,-2.598,1.825,-1.291,3.137,-1.071,3.186
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,NA,0.759,1.256,1.241,1.225,2.179,0.948,1.174,1.392,0.458,1.595,0.897
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",NA,-3.25,2.978,0.677,-4.34,1.086,-5.183,1.267,-0.329,0.33,-5.925,1.959
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,NA,-5.714,-10.101,4.494,3.97,-5.012,-1.843,2.474,4.33,3.751,2.385,2.479
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,NA,-4.32,1.465,4.892,36.064,-7.765,-6.269,-3.929,-6.489,0.399,0.503,-10.053
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,NA,-2.128,2.174,4.255,4.082,1.961,-1.923,1.961,1.923,1.887,1.852,0
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,NA,-0.16,0.636,1.179,0.519,1.772,0.546,0.899,2.557,1.122,0.466,0.168
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,NA,-5.64,-1.945,0.48,-4.28,2.887,3.143,-0.634,7.904,6.62,5.726,-2.962
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,NA,-4.723,4.709,2.308,0.174,5.947,-3.052,2.136,2.697,-8.092,4.373,-2.849
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,NA,0.913,0.905,0.881,1.197,1.149,0.999,1.098,1.011,1.019,0.988,0.955
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,NA,2.407,0.855,2.119,-1.037,0,-7.757,3.864,3.501,-13.108,1.217,-7.452
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,NA,-3.049,2.426,3.991,4.091,1.864,-0.278,1.356,2.479,0.96,1.56,1.236
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,NA,1.847,-0.994,2.208,-0.908,3.89,-2.933,-0.025,8.823,0.903,-12.332,-0.613
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",NA,-2.759,-1.928,0.181,-1.669,-1.414,-1.713,-1.163,-1.582,-2.062,-1.908,-3.139
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",NA,6.238,-0.356,-1.071,-0.722,2.364,0.533,-1.59,-11.131,-7.879,-3.509,-1.364
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",NA,-1.594,-4.631,-2.918,-5.873,-2.591,0.333,-0.797,-1.231,-4.362,-7.055,-3.231
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",NA,-3.247,-1.305,0.356,-0.928,-1.377,-2.793,-4.47,-4.967,-2.79,-2,-4.566
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",NA,-5.771,-7.292,-1.802,-3.349,-2.531,-4.437,-2.669,-1.845,-5.283,-8.295,-7.466
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",NA,-3.564,0.13,2.272,-2.784,-0.485,-0.75,1.473,2.578,0.091,4.568,-0.867
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",NA,-4.906,-4.534,-2.347,1.174,-1.657,-2.528,-5.994,-3.679,-14.004,-0.37,-4.086
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",NA,0,-3.515,-0.628,0.379,2.645,0.123,-1.225,-9.801,-6.602,-5.155,-0.776
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",NA,-3.01,2.394,3.992,4.106,1.852,-0.251,1.328,2.471,0.979,1.555,1.255
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",NA,0.778,0.661,1.94,0.046,-5.383,-4.863,4.754,-2.212,4.175,-0.814,-7.856
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,NA,-2.088,-4.192,2.731,1.661,7.793,1.978,1.871,1.975,0.974,1.236,-0.793
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,NA,-2.97,-0.477,4.966,-0.55,12.334,0.401,3.781,8.144,8.085,2.2,5.908
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,NA,3.501,-4.077,1.877,1.685,1.449,4.132,2.784,0.323,-2.039,-1.85,-2.381
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,NA,-8.467,-13.144,-3.077,-0.163,28.684,-2.528,1.923,4.663,7.83,5.774,-1.241
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,NA,-5.145,-4.671,7.356,2.611,9.957,1.787,3.391,-1.076,-5.686,2.233,-3.615
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,NA,-2.697,-1.782,-0.806,1.423,4.609,-0.575,-2.119,1.378,-6.602,3.534,-0.201
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,NA,-0.247,0.165,1.565,-2.028,-1.656,-3.03,-1.563,-1.94,-2.428,-1.659,-0.187
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,NA,-3.014,2.394,3.994,4.107,1.854,-0.251,1.326,2.47,0.978,1.56,1.245
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,NA,0.072,2.762,1.988,3.654,-10.207,14.777,-12.15,-1.493,3.264,-2.832,-5.09
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,NA,-6.385,4.026,0.364,3.813,2.218,0.021,4.997,2.722,4.388,-0.456,-3.037
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,NA,-9.304,15.029,3.933,0.865,-0.477,-0.176,-3.767,-14.973,24.239,-15.94,37.615
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,NA,-6.876,4.668,-1.695,-3.391,1.182,-2.949,5.739,4.081,-1.072,0.956,-2.717
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",NA,-10.089,2.142,-0.934,6.169,-7.927,-0.018,6.297,-1.734,0.989,-1.06,-5.809
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",NA,-4.485,-0.539,7.226,-0.105,0.975,4.505,2.1,-5.001,0.253,13.18,-12.102
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",NA,-11.282,6.489,2.649,4.284,-0.173,4.63,0.835,44.166,16.015,2.617,-11.227
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",NA,-7.55,3.236,1.996,0.062,6.867,7.645,16.823,0.956,24.328,-15.705,-11.454
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,NA,-5.901,5.718,-0.222,1.297,-1.872,-2.704,0.129,-4.08,-4.18,-1.792,-4.662
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,NA,-2.625,5.137,-1.262,24.393,14.847,0.231,3.53,2.668,4.743,6.191,1.079
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,NA,13.298,4.46,5.73,4.676,-5.482,8.163,3.376,-4.611,-17.221,1.46,-7.554
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,NA,-3.013,2.393,3.994,4.105,1.855,-0.252,1.328,2.471,0.976,1.56,1.248
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,NA,-2.517,-1.699,-0.022,1.671,0.571,-0.84,3.301,0.994,0.27,3.623,-1.206
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,NA,-1.65,-1.32,3.704,4.818,2.081,2.633,10.052,-5.632,-6.094,-7.956,-5.817
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,NA,-6.101,-3.103,-3.955,0.504,-0.379,-0.19,-6.125,-1.706,-4.223,2.255,-3.06
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,NA,-2.389,-1.54,-0.54,1.541,-0.319,-1.737,5.885,6.51,3.363,3.317,1.723
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,NA,-7.212,-3.221,-0.796,0.511,1.306,-0.358,-5.32,-2.658,-2.496,2.56,-1.248
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,NA,0.969,0.754,2.789,3.839,1.083,-0.189,-2.59,-0.13,-0.13,2.276,1.017
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,NA,-3.122,-1.372,1.054,1.732,-0.205,0.986,-1.425,1.239,-4.201,0.553,-1.482
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,NA,-2.239,-1.538,-0.375,1.415,2.277,-0.951,0.578,-1.832,0.601,8.128,-3.554
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,NA,-2.23,-3.501,1.024,-1.431,-0.151,1.529,2.401,-0.044,-0.029,8.395,3.671
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,NA,0.166,-1.162,2.352,0.287,-16.571,-20.942,10.422,1.854,-4.137,8.113,-7.344
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,NA,-4.545,2.381,4.651,4.444,2.128,0,0,2.083,2.041,2,0
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,NA,0.059,0.549,0.843,8.228,-2.347,1.381,1.571,-0.354,-1.736,-0.017,-2.074
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,NA,0.825,0.273,1.866,3.09,-9.548,9.984,1.376,-0.257,0.405,3.921,-0.458
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,NA,1.549,-4.664,-2.369,3.435,1.127,-5.182,-1.557,-0.613,-2.144,0.199,-0.497
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,NA,0.106,0,2.654,0.931,1.947,3.618,0.097,2.132,1.139,1.126,0.464
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,NA,0.996,-3.397,3.347,3.403,2.495,1.968,0.356,-4.099,0.739,-1.676,0.746
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,NA,-0.302,1.662,0.903,10.094,-2.557,1.285,2.119,-0.161,-2.207,-0.384,-2.755
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,NA,-2.857,2.941,4.286,4.11,1.316,0,1.299,2.564,1.25,1.235,1.22
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,NA,0.043,0.536,2.318,1.986,-0.625,0.045,-0.299,0.972,1.283,2.464,-0.069
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,NA,-0.452,-0.832,4.028,1.811,-1.23,0.321,0.733,0.415,-0.271,0.495,-0.077
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,NA,0.216,1.839,1.376,2.455,-0.678,-0.481,-2.36,1.795,4.677,3.409,1.084
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,NA,1.457,1.061,0.633,1.529,1.585,0.506,3.123,0.193,-3.182,5.914,-3.414
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,NA,-0.917,-0.023,0.813,0.941,-1.065,0.74,-1.469,1.288,-0.245,1.498,-0.286
Variación anual|Total cultura|Producción cultural de los hogares,NA,-1.79,3.281,1.676,1.861,0.332,0.697,0.34,4.178,2.377,1.236,0.08
