Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,0.025,0.025,0.026,0.025,0.025,0.025,0.024,0.024,0.023,0.023,0.02,0.02
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,0.079,0.081,0.081,0.079,0.083,0.087,0.084,0.086,0.088,0.09,0.09,0.092
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,0.206,0.21,0.207,0.201,0.205,0.207,0.197,0.209,0.21,0.211,0.213,0.216
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,0.285,0.29,0.271,0.259,0.258,0.259,0.264,0.269,0.261,0.255,0.249,0.246
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,0.058,0.055,0.051,0.051,0.052,0.052,0.053,0.057,0.045,0.046,0.043,0.038
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,0.013,0.012,0.011,0.009,0.01,0.009,0.009,0.009,0.009,0.008,0.008,0.008
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,0.114,0.122,0.113,0.108,0.107,0.108,0.112,0.116,0.118,0.116,0.111,0.115
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,0.002,0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,0.013,0.013,0.012,0.012,0.012,0.011,0.011,0.011,0.011,0.01,0.009,0.009
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,0.054,0.053,0.051,0.048,0.046,0.048,0.05,0.046,0.049,0.049,0.051,0.048
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,0.024,0.024,0.022,0.022,0.021,0.022,0.022,0.024,0.023,0.022,0.021,0.023
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,0.006,0.007,0.007,0.007,0.007,0.006,0.003,0.004,0.004,0.003,0.003,0.003
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,0.06,0.065,0.062,0.061,0.06,0.06,0.058,0.059,0.054,0.049,0.05,0.048
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,0.005,0.005,0.005,0.005,0.005,0.004,0.005,0.005,0.005,0.005,0.006,0.005
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,0.047,0.052,0.05,0.048,0.047,0.048,0.046,0.047,0.041,0.037,0.038,0.036
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,0.147,0.161,0.154,0.153,0.154,0.159,0.161,0.161,0.155,0.148,0.148,0.147
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,0.076,0.084,0.08,0.08,0.082,0.084,0.084,0.084,0.082,0.078,0.077,0.076
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,0.04,0.043,0.041,0.04,0.04,0.042,0.042,0.041,0.041,0.039,0.04,0.041
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,0.028,0.031,0.03,0.03,0.03,0.031,0.031,0.032,0.029,0.028,0.028,0.026
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
Estructura porcentual|Total cultura|Producción cultural de los hogares,0.553,0.553,0.56,0.562,0.551,0.566,0.556,0.571,0.584,0.583,0.589,0.593
