Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,0.074,0.074,0.083,0.077,0.081,0.07,0.075,0.073,0.076,0.071,0.069,0.064
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,0.976,0.933,1.072,0.971,0.98,0.938,1.074,0.96,1.056,1.121,1.224,1.029
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,0.153,0.151,-1.896,-1.441,-8.417,-1.976,-0.317,0.176,-2.01,-3.18,-6.141,-3.379
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,0.092,0.052,0.287,0.008,0.011,0.01,0.018,0.01,0.011,NA,NA,NA
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,0.005,0.005,0.006,0.007,0.007,0.006,0.007,0.007,0.008,0.009,0.009,0.008
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,5.436,6.668,6.226,10.152,7.001,8.05,7.744,7.141,5.466,4.838,3.758,3.566
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,0.081,0.084,0.105,0.086,0.14,0.097,0.114,0.122,0.125,0.128,0.143,0.136
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,2.435,2.339,2.507,2.292,2.505,2.298,2.332,2.536,2.424,2.385,2.47,2.215
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,0.658,0.642,0.758,0.693,0.8,0.77,0.771,0.768,0.818,0.848,0.841,0.746
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,2.251,3.592,2.843,7.069,3.543,4.873,4.514,3.701,2.084,1.461,0.287,0.454
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,0.009,0.008,0.01,0.01,0.011,0.01,0.011,0.012,0.013,0.014,0.015,0.013
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,0.796,0.89,0.979,0.912,1.056,1.158,1.067,1.023,1.387,2.013,2.516,2.502
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,0.397,0.488,0.508,0.43,0.55,0.689,0.543,0.543,0.847,1.431,1.813,1.815
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,0.232,0.242,0.278,0.256,0.265,0.253,0.278,0.268,0.273,0.276,0.292,0.272
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,0.149,0.142,0.171,0.208,0.223,0.2,0.227,0.195,0.25,0.289,0.393,0.399
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,0.017,0.018,0.02,0.018,0.018,0.017,0.018,0.018,0.017,0.017,0.017,0.015
Estructura porcentual|Total cultura|Producción cultural de los hogares,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación anual|Total cultura,NA,12.105,-13.309,15.952,-16.813,18.357,7.976,6.415,2.214,-0.304,-3.806,13.182
Variación anual|Total cultura|Subtotal de áreas generales y específicas,NA,12.105,-13.309,15.952,-16.813,18.357,7.976,6.415,2.214,-0.304,-3.806,13.182
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,NA,5.571,-0.324,8.676,-7.981,4.641,20.713,8.352,7.64,-5.122,1.848,4.441
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,NA,6.415,1.243,13.198,-7.701,4.524,6.127,27.331,2.995,1.252,-2.154,-2.609
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,NA,6.665,-7.169,14.576,-17.519,3.053,13.404,5.855,2.118,-2.201,1.971,6.029
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,NA,-0.839,6.065,4.832,-0.677,0.915,2.51,23.58,8.192,0.631,2.936,-1.01
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Comercio de artes plásticas y visuales,NA,6.005,8.881,16.524,-11.196,8.677,20.01,12.302,12.133,6.215,0.386,1.163
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,NA,8.603,-16.742,-73.762,285.607,-3.005,128.836,-22.538,9.388,-94.072,152.609,184.854
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,NA,12.633,3.718,0.886,-11.825,16.029,15.187,8.336,11.752,0.184,3.36,7.889
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,NA,20.066,0.822,3.804,-14.921,14.154,15.903,2.791,2.489,0.662,-2.632,6.081
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,NA,11.19,6.665,5.958,-10.753,16.129,10.837,2.609,7.951,5.624,-1.726,1.052
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,NA,12.727,3.1,2.212,-13.455,13.83,16.705,11.046,13.144,1.072,4.83,8.365
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,NA,18.815,1.397,4.647,-14.278,14.096,15.971,2.914,3.517,0.085,-2.989,6.932
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",NA,12.371,7.684,5.24,-9.532,16.384,12.46,4.323,7.144,5.858,-2.186,10.486
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,NA,10.127,-10.345,6.41,-10.843,10.811,15.854,3.158,8.163,5.66,-4.464,-0.935
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,NA,16.107,-3.568,-82.382,199.557,124.43,7.273,-20.637,7.028,-96.407,105.747,315.503
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,NA,6.618,8.276,16.561,-10.929,8.589,19.774,12.736,11.715,6.367,0.352,1.053
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,NA,17.998,-0.676,5.163,-12.864,10.501,17.846,5.282,0.863,-1.069,-1.471,12.305
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,NA,14.077,6.928,16.363,1.677,0.918,7.214,11.977,10.259,7.558,6.15,2.173
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,NA,18.587,-0.238,14.397,-11.697,-11.295,-3,16.289,6.501,-7.048,-2.687,5.031
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,NA,19.161,0.824,4.092,-14.688,12.43,15.649,2.558,3.442,0.764,-2.449,5.566
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,NA,20.714,-8.876,7.143,-23.03,14.173,4.138,4.636,5.063,1.205,5.952,28.652
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,NA,6.015,8.879,16.519,-11.192,8.674,20.007,12.308,12.128,6.217,0.39,1.157
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,NA,12.339,-48.609,-1.825,32.199,-16.54,124.358,40.881,-54.901,-92.188,162.308,1315.934
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",NA,47.488,-28.893,-21.397,-0.343,13.175,-2.282,5.285,35.289,3.582,-24.507,-8.182
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",NA,17.568,-8.046,-2.5,-18.59,7.087,13.971,3.871,-5.28,-4.59,-9.622,-4.943
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",NA,3.652,-0.233,6.266,11.814,-4.936,-0.576,5.79,1.113,4.146,-8.893,-8.527
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",NA,5.778,-0.519,6.172,2.463,-2.072,2.96,4.056,0.081,0.92,-9.213,-11.699
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",NA,3.204,-1.284,5.203,9.304,-4.738,-0.603,4.681,2.021,3.952,-9.341,-9.447
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",NA,12.901,0.863,11.741,4.349,6.915,9.406,9.783,8.413,-2.237,7.276,-2.777
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",NA,10.9,-11.232,-8.084,-9.751,-1.483,27.742,8.418,2.174,-18.693,-38.318,-18.485
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",NA,13.902,-6.818,-0.903,-19.872,8.191,13.775,5.36,-4.825,-4.24,-11.453,-5.326
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",NA,6.006,8.887,16.516,-11.195,8.676,20.011,12.304,12.131,6.216,0.388,1.163
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",NA,114.473,-53.942,-77.424,-9.379,125.554,-49.232,-25.17,422.919,3.476,-83.492,-80.166
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,NA,5.58,-16.859,19.133,-6.254,7.699,0.783,5.504,0.824,-0.134,2.023,15.981
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,NA,18.899,3.58,9.779,-17.84,-2.79,2.846,-7.51,5.67,4.066,0.687,-16.556
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,NA,2.509,-18.713,6.555,8.971,10.578,-0.217,0.418,5.456,0.475,2.004,15.787
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,NA,6.09,-20.745,34.17,-20.38,2.006,7.268,12.46,-4.045,0.58,1.957,21.569
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,NA,10.45,-18.159,33.516,-21.514,2.7,7.528,7.125,-7.396,-2.247,2.421,19.563
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,NA,16.918,0.501,11.333,-16.453,13.027,14.034,-1.665,0.846,-2.578,-3.508,-0.765
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,NA,12.733,1.882,2.24,-11.61,14.684,13.884,-2.467,3.016,0.567,1.784,-3.552
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,NA,6.007,8.887,16.517,-11.195,8.677,20.009,12.304,12.131,6.216,0.388,1.162
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,NA,5.572,17.631,-47.399,434.952,51.402,-76.916,10.398,-12.58,-85.424,116.88,83.986
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,NA,6.171,8.566,16.491,-7.788,8.068,17.177,12.038,11.047,6.435,-0.175,1.294
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,NA,23.917,-21.216,13.009,445.186,-5.121,-53.078,-4.787,-70.112,68.069,-99.907,25350
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,NA,6.008,8.886,16.518,-11.195,8.677,20.01,12.303,12.132,6.216,0.387,1.162
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,NA,10.005,-53.445,4.88,-385.121,-119.573,252.315,18.894,-64.077,-98.796,-20381.327,-82.108
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,NA,8.221,-2.729,9.39,-5.705,3.63,14.556,-1.475,-19.567,2.548,-8.409,-2.021
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,NA,2.173,-5.91,-2.143,-11.068,5.329,19.597,-3.561,8.162,-3.799,3.469,-2.476
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,NA,16.336,-5.056,2.467,-12.316,5.46,18.786,7.016,8.13,0.574,-3.97,5.585
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,NA,6.267,-7.308,4.979,-10.408,8.382,17.503,-3.118,4.887,-6.705,1.949,-0.119
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,NA,5.778,-3.361,1.739,-9.402,8.019,17.904,-2.963,6.107,-7.194,2.326,-0.758
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,NA,12.551,-2.606,7.598,-13.028,2.744,16.528,2.77,6.924,-7.04,-6.639,4.757
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,NA,7.168,-0.421,5.055,-16.026,13.297,23.548,-4.835,12.451,5.826,5.002,-4.814
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,NA,10.245,-1190.299,-11.911,385.997,-72.22,-82.664,-159.057,-1267.327,57.696,85.765,-37.73
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,NA,-36.882,381.866,-96.608,9.132,5.858,95.652,-38.586,10.526,NA,NA,528.571
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,NA,6.349,8.955,16.438,-11.176,8.609,20.122,12.183,12.217,6.048,0.38,1.136
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,NA,37.519,-19.054,89.082,-42.636,36.091,3.878,-1.873,-21.762,-11.752,-25.292,7.395
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,NA,16.533,8.238,-4.567,34.692,-17.895,26.723,14.006,4.409,1.992,7.604,8.035
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,NA,7.69,-7.088,6.031,-9.101,8.555,9.598,15.718,-2.281,-1.915,-0.37,1.462
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,NA,20.513,0,10.638,-15.385,11.364,16.327,3.509,5.085,1.613,-3.175,4.918
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,NA,9.415,2.307,5.91,-3.904,13.892,8.079,6.05,8.896,3.376,-4.684,0.452
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,NA,78.895,-31.38,188.269,-58.306,62.804,0.024,-12.751,-42.458,-30.086,-81.085,78.738
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,NA,5.882,8.796,16.596,-11.314,9.053,19.623,12.303,12.36,6.25,0.235,1.174
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,NA,25.286,-4.639,8.055,-3.687,29.838,-0.568,2.06,38.603,44.691,20.213,12.544
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,NA,37.529,-9.585,-2,6.487,48.126,-14.768,6.244,59.473,68.5,21.901,13.267
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,NA,17.004,-0.429,6.811,-14.023,13.114,18.474,2.605,4.27,0.727,1.816,5.493
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,NA,6.559,4.718,40.704,-10.95,6.117,22.551,-8.629,31.2,15.244,30.837,15.007
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,NA,16.751,-1.087,1.099,-15.652,10.567,19.58,1.949,0,-0.382,-3.071,0
Variación anual|Total cultura|Producción cultural de los hogares,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
