Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,3.718,3.868,3.805,3.924,3.893,3.761,3.774,3.694,3.657,3.557,3.57,3.645
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,2.503,2.651,2.715,2.712,2.705,2.677,2.652,2.566,2.572,2.581,2.671,2.752
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,1.198,1.271,1.274,1.271,1.257,1.249,1.256,1.258,1.243,1.173,1.241,1.225
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,0.417,0.433,0.427,0.428,0.424,0.409,0.412,0.39,0.393,0.382,0.393,0.395
Estructura porcentual|Total cultura|Producción cultural de los hogares,1.311,1.061,1.23,1.555,1.845,1.934,1.512,1.531,1.539,1.53,1.566,1.639
Variación anual|Total cultura,NA,-4.329,0.811,0.876,2.637,2.238,-0.044,2.935,1.421,2.536,0.138,-2.15
Variación anual|Total cultura|Subtotal de áreas generales y específicas,NA,-4.086,0.639,0.544,2.335,2.145,0.387,2.915,1.413,2.545,0.101,-2.223
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas,NA,-3.893,0.514,1.199,-0.448,-2.582,-2.227,2.377,0.385,2.016,3.958,-0.617
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Dibujo,NA,-3.455,0,4.729,1.098,0.563,0.48,4.381,0.878,0.832,-7.689,-6.908
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Fotografía,NA,-3.557,0.983,-0.953,-0.821,-0.623,1.778,0.212,-0.353,3.58,8.152,1.029
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Pintura y escultura,NA,-12.848,-1.46,5.505,-6.154,-9.266,3.299,3.726,2.273,0.287,0.572,0
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Comercio de artes plásticas y visuales,NA,-3.346,2.536,3.259,2.662,1,-0.623,0.369,1.507,0.254,1.012,0.644
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes visuales y plásticas|Gestión pública en artes plásticas y visuales,NA,-0.394,-1.702,1.933,-0.356,-13.402,-28.388,15.217,0.61,-0.772,4.503,-4.415
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos,NA,-3.461,1.126,1.428,14.177,-4.952,-4.853,-2.299,-3.612,1.681,-0.241,-3.441
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Danza,NA,0,0,0,0,0,0,0,1.266,0,1.25,1.235
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos artísticos,NA,-3.621,1.528,0.569,-1.617,0.082,-2.752,-2.069,0.69,2.655,-1.335,-0.423
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Espectáculos deportivos,NA,-2.179,2.127,-2.987,-2.998,-3.007,-4.09,-0.045,-2.762,3.441,-0.938,3.831
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Teatros,NA,0.73,1.449,1.429,1.056,2.439,1.02,1.347,1.661,0.654,1.623,1.278
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Promotores, agentes y representantes",NA,-3.128,2.089,0.651,-3.327,-1.434,-5.238,-3.685,-2.125,0.326,-4.978,0.797
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Alquiler de espacios para espectáculos,NA,-5.671,-10.184,4.098,3.937,-5.934,-1.879,1.778,4.301,3.608,4.478,2.5
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Gestión pública en artes escénicas y espectáculos,NA,-4.32,1.465,4.892,36.064,-7.765,-6.269,-3.929,-6.489,0.399,0.503,-10.053
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artes escénicas y espectáculos|Comercio de bienes para artes escénicas y espectáculos,NA,-3.125,0,3.226,3.125,3.03,-2.941,3.03,0,0,0,2.941
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos,NA,0.053,0.579,1.069,0.316,0.984,0.677,0.564,2.458,1.094,-0.042,0.282
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Instrumentos musicales,NA,-5.602,-1.874,0.441,-5.68,-5.479,3.91,-4.132,7.741,7.312,3.181,-2.577
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Música,NA,-2.91,3.305,1.042,-0.295,7.164,-1.103,2.16,3.411,-8.575,3.752,-2.99
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Conciertos,NA,0.912,0.904,0.88,1.195,1.152,0.997,1.1,1.051,1.021,0.987,0.956
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Propiedad intelectual en música,NA,3.458,1.114,2.755,-1.34,0,-5.163,3.725,3.867,-12.5,1.216,-7.508
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Comercio de bienes para música,NA,-3.364,2.544,3.198,2.72,0.985,-0.61,0.368,1.528,0.241,0.961,0.714
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,NA,1.847,-0.994,2.208,-0.908,3.89,-2.933,-0.025,8.823,0.903,-12.332,-0.613
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",NA,-1.646,-1.967,-0.453,-4.975,-1.708,1.516,0.086,-1.947,-2.392,-2.788,-3.625
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",NA,5.054,0,-1.718,1.748,4.124,0.99,-0.327,-11.803,-6.691,-10.757,-0.446
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",NA,-1.276,-4.481,-4.333,-13.947,-2.418,8.391,0.312,-2.104,-4.306,-7.573,-4.965
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",NA,-0.549,-1.472,0.011,-2.549,-1.81,0,-1.143,-3.154,-4.252,-3.376,-3.39
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",NA,-4.552,-7.365,-3.239,-11.478,-2.836,5.762,-1.509,-2.371,-5.2,-8.952,-6.252
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",NA,-3.2,0.339,1.901,-3.598,-0.046,-0.034,0.332,-0.879,0.104,3.349,-2.305
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",NA,-2.199,-10.241,0.464,1.939,-2.264,-1.946,-5.671,-4.509,-15.005,-0.864,-4.857
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",NA,-1.698,-3.839,-1.198,2.02,3.564,0.765,-0.19,-10.456,-5.945,-9.481,-0.499
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Comercio de libros, impresiones y prensa",NA,-3.366,2.524,3.26,2.678,1.012,-0.629,0.349,1.52,0.254,1,0.677
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",NA,0.778,0.661,1.94,0.046,-5.383,-4.863,4.754,-2.212,4.175,-0.814,-7.856
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,NA,-3.444,-7.325,1.496,0.13,10.319,2.962,0.612,1.461,2.349,0.011,-0.392
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,NA,-3.767,-4.001,4.669,-3.094,15.417,2.514,6.824,8.051,6.687,-0.33,5.602
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,NA,2.985,-5.612,1.877,0.609,0.208,4.314,1.302,-0.971,-2.14,-2.016,-1.931
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,NA,-11.126,-19.141,-7.509,-0.958,43.391,-1.763,0.417,3.65,10.85,3.365,0.829
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,NA,-17.719,-19.429,9.798,-3.36,41.486,2.354,1.036,0.233,0.316,2.977,-4.831
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,NA,-1.187,-4.505,1.258,2.484,6.061,-0.286,-1.719,0.292,-6.395,4.348,-0.298
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,NA,0.544,-0.903,1.639,0.538,-0.713,-2.334,-0.919,-2.783,-4.962,-1.807,-1.84
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Comercio en audiovisuales,NA,-3.36,2.527,3.252,2.679,1.006,-0.618,0.339,1.529,0.251,1.002,0.67
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,NA,0.072,2.762,1.988,3.654,-10.207,14.777,-12.15,-1.493,3.264,-2.832,-5.09
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías,NA,-6.59,4.125,0.1,3.642,2.148,-0.003,5.101,2.641,4.509,-0.622,-3.338
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,NA,-9.304,15.029,3.933,0.865,-0.477,-0.176,-3.767,-14.973,24.239,-15.94,37.615
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,NA,-6.876,4.668,-1.695,-3.391,1.182,-2.949,5.739,4.081,-1.072,0.956,-2.717
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",NA,-10.089,2.142,-0.934,6.169,-7.927,-0.018,6.297,-1.734,0.989,-1.06,-5.809
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Cartón y papel, plástica popular, cerería y pirotecnia",NA,-4.485,-0.539,7.226,-0.105,0.975,4.505,2.1,-5.001,0.253,13.18,-12.102
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Metalistería, joyería y orfebrería",NA,-11.282,6.489,2.649,4.284,-0.173,4.63,0.835,44.166,16.015,2.617,-11.227
"Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Lapidaria, cantería y vidrio",NA,-7.55,3.236,1.996,0.062,6.867,7.645,16.823,0.956,24.328,-15.705,-11.454
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,NA,-5.901,5.718,-0.222,1.297,-1.872,-2.704,0.129,-4.08,-4.18,-1.792,-4.662
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,NA,-2.625,5.137,-1.262,24.393,14.847,0.231,3.53,2.668,4.743,6.191,1.079
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,NA,13.298,4.46,5.73,4.676,-5.482,8.163,3.376,-4.611,-17.221,1.46,-7.554
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,NA,-3.362,2.524,3.254,2.677,1.012,-0.62,0.34,1.527,0.251,1,0.669
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,NA,-2.422,-1.655,0.028,1.849,1.015,-0.624,2.432,-0.545,0.74,2.761,-1.362
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,NA,-1.912,-1.48,4.274,3.026,2.525,4.062,10.531,-5.719,-6.555,-7.606,-6.581
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,NA,-5.726,-2.657,-3.631,1.423,0.413,-0.288,-5.991,-1.696,-4.684,0.64,-2.914
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,NA,-2.003,-2.015,-0.638,1.9,-0.112,-0.557,3.681,3.216,4.005,4.391,1.78
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,NA,-7.241,-3.279,-0.565,0.568,1.291,-0.637,-5.293,-2.71,-2.698,2.236,-1.4
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,NA,0.957,0.802,2.965,4.354,1.211,-0.199,-2.332,-0.068,-0.068,2.117,1.271
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,NA,-4.05,-1.738,0.421,2.46,0.382,1.114,-0.914,0.407,-3.513,-0.784,-0.762
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,NA,-2.137,-0.85,-0.514,1.895,3.204,-1.802,0.203,-2.099,1.903,4.701,-3.296
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,NA,-2.79,-3.869,1.285,-1.007,-0.452,1.23,2.917,0.182,3.192,7.768,3.196
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,NA,0.166,-1.162,2.352,0.287,-16.571,-20.942,10.422,1.854,-4.137,8.113,-7.344
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,NA,-3.448,3.571,3.448,3.333,0,0,0,3.226,0,0,0
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,NA,-0.101,0.868,1.031,8.826,-2.618,1.788,1.693,-0.181,-1.836,0.132,-2.221
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,NA,0.924,0.25,2.033,3.294,-10.197,10.785,1.345,-0.273,0.783,4.04,-0.523
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,NA,0.185,-5.234,-1.884,5.695,0.877,-3.354,-2.956,2.45,-4.008,1.751,0
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,NA,0.271,0,3.374,1.044,2.584,3.526,0.122,2.187,1.07,1.059,0.466
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,NA,1.015,-3.55,3.333,4.839,2.436,1.439,0.679,-4.044,0.702,0.19,0
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,NA,-0.302,1.662,0.903,10.094,-2.557,1.285,2.119,-0.161,-2.207,-0.384,-2.755
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,NA,-2.128,2.174,2.128,4.167,0,0,0,2,0,1.961,0
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,NA,0.409,0.794,2.26,1.952,-0.023,-0.071,0.567,0.874,0.309,2.489,-0.37
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,NA,-0.452,-0.832,4.028,1.811,-1.23,0.321,0.733,0.415,-0.271,0.495,-0.077
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,NA,1.346,3.256,0.739,2.381,1.202,-1,-0.407,1.679,2.888,3.611,0.849
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,NA,1.457,1.061,0.633,1.529,1.585,0.506,3.123,0.193,-3.182,5.914,-3.414
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,NA,-0.56,-0.537,1.025,1.789,-1.522,0.639,-2.488,2.117,-0.133,2.954,-1.706
Variación anual|Total cultura|Producción cultural de los hogares,NA,-22.597,16.853,27.551,21.784,7.185,-21.861,4.214,1.921,1.967,2.467,2.453
