Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,0.051,0.055,0.045,0.05,0.048,0.058,0.096,0.096,0.066,0.062,0.067,0.043
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,2.143,1.949,2.182,2.272,2.235,2.273,2.395,2.505,2.597,2.711,2.686,2.739
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,9.344,8.997,8.937,8.525,8.31,8.237,8.402,8.218,8.403,8.491,8.613,8.609
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,0.914,0.848,0.846,0.853,0.918,0.9,0.906,0.845,0.641,0.648,0.594,0.576
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,0.404,0.359,0.341,0.306,0.304,0.302,0.315,0.292,0.301,0.285,0.293,0.284
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,4.231,4.24,4.185,3.93,3.819,3.73,3.806,3.849,3.915,3.932,3.782,3.964
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,0.072,0.067,0.064,0.062,0.062,0.064,0.066,0.062,0.062,0.057,0.058,0.057
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,0.029,0.025,0.025,0.024,0.024,0.025,0.026,0.024,0.024,0.022,0.023,0.022
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,0.188,0.177,0.175,0.177,0.172,0.167,0.172,0.168,0.17,0.156,0.147,0.152
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,2.876,2.596,2.607,2.51,2.332,2.473,2.597,2.395,2.703,2.802,2.995,2.825
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,0.373,0.353,0.34,0.334,0.328,0.335,0.362,0.397,0.383,0.381,0.391,0.425
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,0.256,0.33,0.353,0.327,0.349,0.239,0.149,0.185,0.204,0.206,0.331,0.302
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,2.165,2.222,1.909,2.059,2.319,1.935,2.093,2.096,2.369,2.338,2.421,2.018
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,0.104,0.111,0.112,0.115,0.119,0.096,0.112,0.112,0.115,0.115,0.132,0.124
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,0.315,0.306,0.291,0.291,0.302,0.3,0.286,0.306,0.292,0.281,0.289,0.293
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,0.025,0.024,0.024,0.024,0.022,0.023,0.024,0.023,0.023,0.022,0.022,0.022
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,0.093,0.086,0.09,0.089,0.092,0.094,0.091,0.092,0.096,0.097,0.093,0.093
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,1.626,1.691,1.39,1.537,1.782,1.419,1.577,1.56,1.84,1.819,1.882,1.483
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,0.002,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,1.6,1.714,1.677,1.78,1.707,1.777,1.864,1.936,2.023,2.042,2.141,2.213
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,0.479,0.53,0.487,0.574,0.538,0.546,0.595,0.647,0.703,0.75,0.81,0.825
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,0.783,0.786,0.803,0.795,0.776,0.825,0.857,0.84,0.854,0.873,0.894,0.942
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,0.279,0.34,0.328,0.354,0.339,0.351,0.354,0.392,0.412,0.366,0.386,0.394
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,0.06,0.059,0.06,0.056,0.054,0.056,0.058,0.057,0.054,0.053,0.052,0.052
Estructura porcentual|Total cultura|Producción cultural de los hogares,3.354,3.205,3.296,3.559,3.497,3.541,3.621,3.657,4.247,4.398,4.673,4.769
