Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,NA,2.427,3.886,3.224,4.132,3.779,4.786,2.997,5.064,5.514,6.419,7.162
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,NA,4.808,6.395,5.425,4.999,3.669,2.453,3.736,3.579,5.434,4.045,5.336
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,NA,2.332,5.78,7.016,2.178,6.462,12.866,3.325,4.399,5.13,7.363,4.323
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,NA,2.974,5.803,4.692,6.748,5.325,3.326,4.249,5.785,3.708,1.44,9.478
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,NA,6.083,4.534,6.024,5.545,5.369,4.822,1.7,-0.677,6.538,6.397,4.363
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,NA,4.279,2.989,4.313,5.498,4.289,3.906,3.18,6.673,1.828,2.269,7.952
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,NA,3.52,4.692,4.12,5.451,5.043,3.291,3.817,5.242,3.488,4.456,7.743
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,NA,3.735,3.405,4.513,4.84,5.831,5.687,4.793,2.836,5.249,1.973,8.515
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,NA,4.087,5.937,4.622,5.401,4.333,0.393,3.282,8.869,6.015,0.345,5.449
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,NA,3.479,20.251,-4.822,3.133,3.06,5.91,6.177,3.865,6.512,4.777,2.7
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,NA,4.412,8.955,7.435,7.052,4.277,-19.446,-1.802,6.56,2.169,6.967,14.223
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,NA,4.068,3.899,2.578,3.791,3.514,4.53,4.361,5.459,4.403,5.96,8.501
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,NA,5.283,4.928,5.073,-1.013,5.637,-0.043,6.185,-2.59,1.041,9.169,1.307
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,NA,6.973,3.099,4.386,4.39,-10.516,22.933,6.605,4.718,0.839,3.462,3.134
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,NA,3.301,3.738,4.921,6.714,4.465,3.784,2.67,8.038,1.845,6.848,5.432
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,NA,4.484,4.898,4.875,4.379,5.118,2.842,3.809,3.492,4.151,3.636,4.904
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,NA,4.514,6.08,4.139,6.229,4.693,2.357,4.346,10.673,8.525,5.566,3.972
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,NA,5.591,4.12,5.027,-2.84,6.456,-0.925,5.899,-3.638,1.038,9.931,1.464
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,NA,2.26,3.343,2.926,4.125,4.339,4.509,3.027,4.981,5.228,6.758,7.19
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,NA,6.625,4.459,7.812,7.499,5.325,6.285,6.603,2.467,3.01,3.834,2.564
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,NA,7.414,5.217,6.803,8.46,6.138,6.442,4.657,4.479,4.329,4.902,3.05
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,NA,5.927,4.977,4.287,4.716,6.901,2.731,8.591,3.155,2.582,3.449,8.083
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,NA,4.934,4.633,10.596,7.439,1.748,7.141,5.61,-1.475,6.81,2.612,0.501
Variación anual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,NA,4.116,3.991,3.979,4.627,5.288,2.243,4.464,3.976,2.869,7.167,4.123
Variación anual|Total cultura|Producción cultural de los hogares,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
